year,month,lat,lng,probability,spread
6,2,13,70,0.00075,229
6,2,13,81,0.0006,20
6,2,13,82,0.00224,13
6,2,13,83,0.00185,8
6,2,13,84,0.001,5
6,2,13,85,0.00069,4
6,2,13,86,0.00145,5
6,2,13,87,0.001,8
6,2,13,88,0.00028,13
6,2,13,89,0.00122,20
6,2,13,90,0.00038,29
6,2,13,91,0.00054,40
6,2,13,92,0.00032,53
6,2,13,93,0.00129,68
6,2,13,94,0.00241,85
6,2,13,95,0.00239,104
6,2,13,96,0.00177,125
6,2,13,97,0.00047,148
6,2,14,53,0.00034,1025
6,2,14,66,0.00036,362
6,2,14,67,0.00029,325
6,2,14,70,0.00036,226
6,2,14,81,0.00114,17
6,2,14,82,0.00156,10
6,2,14,83,0.00106,5
6,2,14,84,0.00096,2
6,2,14,85,0.00567,1
6,2,14,86,0.00191,2
6,2,14,87,0.00203,5
6,2,14,88,0.00085,10
6,2,14,89,0.00071,17
6,2,14,90,0.00091,26
6,2,14,91,0.00041,37
6,2,14,92,0.00045,50
6,2,14,93,0.00082,65
6,2,14,94,0.00186,82
6,2,14,95,0.00249,101
6,2,14,96,0.00203,122
6,2,14,97,0.00066,145
6,2,15,53,0.00026,1024
6,2,15,57,0.00034,784
6,2,15,58,0.00032,729
6,2,15,59,0.00032,676
6,2,15,60,0.00032,625
6,2,15,64,0.00029,441
6,2,15,66,0.00028,361
6,2,15,81,0.00049,16
6,2,15,82,0.00062,9
6,2,15,83,0.00087,4
6,2,15,84,0.00116,1
6,2,15,85,0.00184,0
6,2,15,86,0.00303,1
6,2,15,87,0.00242,4
6,2,15,88,0.0013,9
6,2,15,89,0.00048,16
6,2,15,90,0.00132,25
6,2,15,91,0.00159,36
6,2,15,92,0.0019,49
6,2,15,93,0.00058,64
6,2,15,95,0.00095,100
6,2,15,96,0.00077,121
6,2,15,97,0.00104,144
6,2,16,82,0.0003,10
6,2,16,83,0.00145,5
6,2,16,84,0.00221,2
6,2,16,85,0.00206,1
6,2,16,86,0.00162,2
6,2,16,87,0.00159,5
6,2,16,88,0.0023,10
6,2,16,89,0.00153,17
6,2,16,90,0.00126,26
6,2,16,91,0.00135,37
6,2,16,92,0.00049,50
6,2,16,93,0.00026,65
6,2,16,96,0.00056,122
6,2,17,68,0.00065,293
6,2,17,83,0.00064,8
6,2,17,84,0.00179,5
6,2,17,85,0.00153,4
6,2,17,86,0.00109,5
6,2,17,87,0.00248,8
6,2,17,88,0.00189,13
6,2,17,89,0.00225,20
6,2,17,90,0.00161,29
6,2,17,91,0.00154,40
6,2,17,92,0.00078,53
6,2,17,93,0.00095,68
6,2,18,66,0.00031,370
6,2,18,68,0.00038,298
6,2,18,84,0.00032,10
6,2,18,85,0.00085,9
6,2,18,86,0.00108,10
6,2,18,87,0.00086,13
6,2,18,88,0.00137,18
6,2,18,89,0.0023,25
6,2,18,90,0.00389,34
6,2,18,91,0.00349,45
6,2,18,92,0.00112,58
6,2,18,93,0.00047,73
6,2,19,86,0.00057,17
6,2,19,87,0.00067,20
6,2,19,88,0.00073,25
6,2,19,89,0.00125,32
6,2,19,90,0.00198,41
6,2,19,91,0.00273,52
6,2,20,88,0.00052,34
6,2,20,89,0.00104,41
6,2,20,90,0.00062,50
6,2,20,91,0.00041,61
6,2,21,87,0.00029,40
6,2,21,88,0.0003,45
6,2,21,89,0.0003,52
6,2,21,90,0.00027,61
6,4,-44,61,0.00027,4057
6,4,-43,61,0.00027,3940
6,4,-42,32,0.00035,6058
6,4,-42,59,0.00026,3925
6,4,-41,17,0.0003,7760
6,4,-41,33,0.00031,5840
6,4,-41,51,0.00027,4292
6,4,-41,52,0.00025,4225
6,4,-41,57,0.00036,3920
6,4,-41,58,0.00036,3865
6,4,-40,29,0.00035,6161
6,4,-40,52,0.00034,4114
6,4,-40,56,0.00027,3866
6,4,-40,58,0.00027,3754
6,4,-40,70,0.00025,3250
6,4,-40,76,0.00028,3106
6,4,-39,19,0.00027,7272
6,4,-39,45,0.00025,4516
6,4,-39,52,0.0003,4005
6,4,-39,60,0.00028,3541
6,4,-39,69,0.00033,3172
6,4,-38,21,0.00033,6905
6,4,-38,35,0.00033,5309
6,4,-38,45,0.00052,4409
6,4,-38,63,0.00027,3293
6,4,-38,64,0.0003,3250
6,4,-37,23,0.00032,6548
6,4,-37,24,0.00032,6425
6,4,-37,27,0.00033,6068
6,4,-37,28,0.00047,5953
6,4,-37,29,0.00047,5840
6,4,-37,35,0.00065,5204
6,4,-37,36,0.00034,5105
6,4,-37,40,0.0003,4729
6,4,-37,41,0.00048,4640
6,4,-37,42,0.00035,4553
6,4,-37,43,0.00027,4468
6,4,-37,44,0.00027,4385
6,4,-37,47,0.00054,4148
6,4,-37,48,0.0003,4073
6,4,-37,49,0.00027,4000
6,4,-37,51,0.00026,3860
6,4,-37,61,0.00038,3280
6,4,-37,62,0.00032,3233
6,4,-37,64,0.00034,3145
6,4,-37,65,0.00045,3104
6,4,-37,73,0.00026,2848
6,4,-37,75,0.00026,2804
6,4,-36,23,0.00028,6445
6,4,-36,24,0.00038,6322
6,4,-36,26,0.00029,6082
6,4,-36,27,0.00038,5965
6,4,-36,28,0.00054,5850
6,4,-36,29,0.00044,5737
6,4,-36,30,0.00039,5626
6,4,-36,31,0.00027,5517
6,4,-36,32,0.00026,5410
6,4,-36,33,0.0003,5305
6,4,-36,34,0.00029,5202
6,4,-36,35,0.00032,5101
6,4,-36,36,0.00055,5002
6,4,-36,37,0.00026,4905
6,4,-36,38,0.00045,4810
6,4,-36,39,0.00052,4717
6,4,-36,40,0.00055,4626
6,4,-36,41,0.00031,4537
6,4,-36,42,0.00036,4450
6,4,-36,44,0.00034,4282
6,4,-36,45,0.00026,4201
6,4,-36,46,0.00027,4122
6,4,-36,48,0.00034,3970
6,4,-36,49,0.00032,3897
6,4,-36,50,0.00044,3826
6,4,-36,51,0.00026,3757
6,4,-36,55,0.00032,3501
6,4,-36,61,0.00036,3177
6,4,-36,64,0.0004,3042
6,4,-36,69,0.00025,2857
6,4,-35,27,0.00029,5864
6,4,-35,28,0.00043,5749
6,4,-35,29,0.00027,5636
6,4,-35,30,0.00055,5525
6,4,-35,31,0.00034,5416
6,4,-35,32,0.00028,5309
6,4,-35,33,0.00043,5204
6,4,-35,34,0.00049,5101
6,4,-35,35,0.00041,5000
6,4,-35,36,0.00033,4901
6,4,-35,37,0.00028,4804
6,4,-35,41,0.00027,4436
6,4,-35,43,0.00062,4264
6,4,-35,44,0.00037,4181
6,4,-35,45,0.00029,4100
6,4,-35,46,0.00038,4021
6,4,-35,49,0.00029,3796
6,4,-35,50,0.00059,3725
6,4,-35,51,0.00034,3656
6,4,-35,53,0.00027,3524
6,4,-35,54,0.00034,3461
6,4,-35,56,0.0003,3341
6,4,-35,61,0.00027,3076
6,4,-35,62,0.00041,3029
6,4,-35,63,0.00031,2984
6,4,-35,68,0.00026,2789
6,4,-35,72,0.00025,2669
6,4,-35,73,0.00035,2644
6,4,-35,74,0.00029,2621
6,4,-35,75,0.00027,2600
6,4,-35,78,0.00025,2549
6,4,-34,28,0.0003,5650
6,4,-34,29,0.00041,5537
6,4,-34,30,0.00054,5426
6,4,-34,31,0.00035,5317
6,4,-34,32,0.00032,5210
6,4,-34,33,0.00056,5105
6,4,-34,34,0.00063,5002
6,4,-34,35,0.00061,4901
6,4,-34,36,0.0003,4802
6,4,-34,40,0.00025,4426
6,4,-34,41,0.00038,4337
6,4,-34,42,0.00044,4250
6,4,-34,43,0.00053,4165
6,4,-34,47,0.00034,3845
6,4,-34,49,0.00029,3697
6,4,-34,50,0.00043,3626
6,4,-34,51,0.00039,3557
6,4,-34,52,0.00037,3490
6,4,-34,53,0.00045,3425
6,4,-34,54,0.00035,3362
6,4,-34,55,0.00035,3301
6,4,-34,56,0.00036,3242
6,4,-34,60,0.0003,3026
6,4,-34,61,0.00029,2977
6,4,-34,62,0.00026,2930
6,4,-34,64,0.00032,2842
6,4,-34,67,0.00048,2725
6,4,-34,71,0.00038,2597
6,4,-34,72,0.00026,2570
6,4,-34,73,0.00045,2545
6,4,-34,75,0.00033,2501
6,4,-34,76,0.00027,2482
6,4,-34,77,0.00043,2465
6,4,-33,29,0.0003,5440
6,4,-33,30,0.00053,5329
6,4,-33,31,0.00034,5220
6,4,-33,32,0.00034,5113
6,4,-33,33,0.00045,5008
6,4,-33,34,0.00059,4905
6,4,-33,35,0.00075,4804
6,4,-33,37,0.0003,4608
6,4,-33,38,0.00053,4513
6,4,-33,39,0.00035,4420
6,4,-33,40,0.00048,4329
6,4,-33,41,0.00055,4240
6,4,-33,42,0.00033,4153
6,4,-33,45,0.00034,3904
6,4,-33,46,0.00073,3825
6,4,-33,47,0.0006,3748
6,4,-33,48,0.00053,3673
6,4,-33,49,0.00058,3600
6,4,-33,50,0.00054,3529
6,4,-33,51,0.00045,3460
6,4,-33,52,0.00042,3393
6,4,-33,54,0.00027,3265
6,4,-33,55,0.00028,3204
6,4,-33,56,0.00035,3145
6,4,-33,58,0.00037,3033
6,4,-33,60,0.00038,2929
6,4,-33,61,0.00067,2880
6,4,-33,62,0.00048,2833
6,4,-33,64,0.00033,2745
6,4,-33,65,0.00047,2704
6,4,-33,66,0.00048,2665
6,4,-33,67,0.00041,2628
6,4,-33,68,0.00038,2593
6,4,-33,69,0.00033,2560
6,4,-33,70,0.00034,2529
6,4,-33,73,0.00037,2448
6,4,-33,74,0.00042,2425
6,4,-33,77,0.00026,2368
6,4,-33,84,0.00029,2305
6,4,-33,85,0.00037,2304
6,4,-32,14,0.00026,7250
6,4,-32,31,0.00038,5125
6,4,-32,33,0.00055,4913
6,4,-32,34,0.00042,4810
6,4,-32,35,0.00031,4709
6,4,-32,36,0.00034,4610
6,4,-32,37,0.00032,4513
6,4,-32,38,0.00042,4418
6,4,-32,39,0.0004,4325
6,4,-32,40,0.00036,4234
6,4,-32,41,0.00042,4145
6,4,-32,42,0.00028,4058
6,4,-32,43,0.00041,3973
6,4,-32,44,0.00036,3890
6,4,-32,45,0.00034,3809
6,4,-32,46,0.00051,3730
6,4,-32,47,0.00052,3653
6,4,-32,48,0.00038,3578
6,4,-32,49,0.00032,3505
6,4,-32,50,0.00055,3434
6,4,-32,51,0.00044,3365
6,4,-32,52,0.00044,3298
6,4,-32,53,0.00027,3233
6,4,-32,54,0.00058,3170
6,4,-32,55,0.00034,3109
6,4,-32,56,0.00051,3050
6,4,-32,57,0.00056,2993
6,4,-32,58,0.0006,2938
6,4,-32,59,0.00032,2885
6,4,-32,60,0.0004,2834
6,4,-32,61,0.00041,2785
6,4,-32,62,0.00042,2738
6,4,-32,63,0.00033,2693
6,4,-32,65,0.00033,2609
6,4,-32,66,0.00066,2570
6,4,-32,67,0.00051,2533
6,4,-32,68,0.00036,2498
6,4,-32,69,0.00029,2465
6,4,-32,70,0.00075,2434
6,4,-32,73,0.0004,2353
6,4,-32,75,0.00033,2309
6,4,-32,76,0.00034,2290
6,4,-32,85,0.0005,2209
6,4,-32,86,0.00038,2210
6,4,-32,89,0.00046,2225
6,4,-32,90,0.00026,2234
6,4,-31,31,0.00027,5032
6,4,-31,32,0.00038,4925
6,4,-31,33,0.00042,4820
6,4,-31,34,0.00046,4717
6,4,-31,35,0.00041,4616
6,4,-31,36,0.00039,4517
6,4,-31,37,0.00032,4420
6,4,-31,38,0.00038,4325
6,4,-31,39,0.0003,4232
6,4,-31,40,0.00032,4141
6,4,-31,41,0.00044,4052
6,4,-31,43,0.00034,3880
6,4,-31,44,0.0005,3797
6,4,-31,45,0.00047,3716
6,4,-31,46,0.00061,3637
6,4,-31,47,0.00054,3560
6,4,-31,48,0.00025,3485
6,4,-31,51,0.00031,3272
6,4,-31,52,0.00046,3205
6,4,-31,54,0.00058,3077
6,4,-31,55,0.0005,3016
6,4,-31,56,0.00054,2957
6,4,-31,57,0.00051,2900
6,4,-31,58,0.00039,2845
6,4,-31,59,0.00043,2792
6,4,-31,64,0.00032,2557
6,4,-31,65,0.00026,2516
6,4,-31,66,0.00051,2477
6,4,-31,67,0.00037,2440
6,4,-31,69,0.00034,2372
6,4,-31,70,0.00045,2341
6,4,-31,71,0.00049,2312
6,4,-31,72,0.00038,2285
6,4,-31,73,0.00062,2260
6,4,-31,74,0.00027,2237
6,4,-31,75,0.00027,2216
6,4,-31,76,0.00053,2197
6,4,-31,77,0.00028,2180
6,4,-31,78,0.00031,2165
6,4,-31,84,0.00025,2117
6,4,-31,86,0.00041,2117
6,4,-31,87,0.00025,2120
6,4,-31,88,0.00035,2125
6,4,-30,32,0.00028,4834
6,4,-30,34,0.00028,4626
6,4,-30,35,0.00064,4525
6,4,-30,36,0.00062,4426
6,4,-30,40,0.00026,4050
6,4,-30,42,0.00046,3874
6,4,-30,43,0.00056,3789
6,4,-30,44,0.0007,3706
6,4,-30,45,0.00067,3625
6,4,-30,46,0.00067,3546
6,4,-30,47,0.00052,3469
6,4,-30,52,0.00039,3114
6,4,-30,53,0.00047,3049
6,4,-30,54,0.00036,2986
6,4,-30,55,0.00049,2925
6,4,-30,56,0.0005,2866
6,4,-30,57,0.00064,2809
6,4,-30,58,0.00073,2754
6,4,-30,59,0.00068,2701
6,4,-30,60,0.00026,2650
6,4,-30,61,0.00025,2601
6,4,-30,63,0.00035,2509
6,4,-30,65,0.00043,2425
6,4,-30,66,0.00052,2386
6,4,-30,70,0.00026,2250
6,4,-30,71,0.0005,2221
6,4,-30,72,0.00042,2194
6,4,-30,73,0.00043,2169
6,4,-30,75,0.0003,2125
6,4,-30,81,0.00028,2041
6,4,-30,82,0.00031,2034
6,4,-30,83,0.00046,2029
6,4,-30,84,0.00026,2026
6,4,-30,85,0.00037,2025
6,4,-30,88,0.00027,2034
6,4,-29,33,0.00047,4640
6,4,-29,34,0.00046,4537
6,4,-29,35,0.00047,4436
6,4,-29,36,0.00051,4337
6,4,-29,37,0.00038,4240
6,4,-29,41,0.00044,3872
6,4,-29,42,0.00037,3785
6,4,-29,43,0.00066,3700
6,4,-29,44,0.00069,3617
6,4,-29,45,0.00061,3536
6,4,-29,46,0.00067,3457
6,4,-29,47,0.00039,3380
6,4,-29,48,0.00057,3305
6,4,-29,49,0.00026,3232
6,4,-29,52,0.00063,3025
6,4,-29,53,0.00097,2960
6,4,-29,54,0.00053,2897
6,4,-29,55,0.00039,2836
6,4,-29,56,0.00073,2777
6,4,-29,57,0.00071,2720
6,4,-29,58,0.00059,2665
6,4,-29,59,0.0006,2612
6,4,-29,62,0.00059,2465
6,4,-29,63,0.00038,2420
6,4,-29,67,0.0005,2260
6,4,-29,70,0.00033,2161
6,4,-29,71,0.00034,2132
6,4,-29,72,0.00047,2105
6,4,-29,75,0.00036,2036
6,4,-29,76,0.00048,2017
6,4,-29,77,0.00029,2000
6,4,-29,79,0.00041,1972
6,4,-29,82,0.00038,1945
6,4,-29,83,0.00034,1940
6,4,-29,84,0.00048,1937
6,4,-29,85,0.0003,1936
6,4,-29,86,0.00034,1937
6,4,-28,33,0.00035,4553
6,4,-28,34,0.00028,4450
6,4,-28,36,0.00032,4250
6,4,-28,37,0.00048,4153
6,4,-28,38,0.0005,4058
6,4,-28,39,0.0006,3965
6,4,-28,40,0.00032,3874
6,4,-28,41,0.0004,3785
6,4,-28,42,0.00042,3698
6,4,-28,43,0.0005,3613
6,4,-28,44,0.0006,3530
6,4,-28,45,0.00053,3449
6,4,-28,46,0.00049,3370
6,4,-28,47,0.00047,3293
6,4,-28,48,0.00042,3218
6,4,-28,49,0.0005,3145
6,4,-28,50,0.0004,3074
6,4,-28,51,0.00032,3005
6,4,-28,52,0.00047,2938
6,4,-28,53,0.00103,2873
6,4,-28,54,0.00099,2810
6,4,-28,55,0.00062,2749
6,4,-28,56,0.00049,2690
6,4,-28,57,0.00041,2633
6,4,-28,61,0.00032,2425
6,4,-28,62,0.00032,2378
6,4,-28,66,0.00027,2210
6,4,-28,67,0.00047,2173
6,4,-28,69,0.00033,2105
6,4,-28,70,0.00033,2074
6,4,-28,71,0.00032,2045
6,4,-28,73,0.00034,1993
6,4,-28,74,0.00038,1970
6,4,-28,75,0.00057,1949
6,4,-28,76,0.00027,1930
6,4,-28,78,0.00036,1898
6,4,-28,79,0.00035,1885
6,4,-28,80,0.00036,1874
6,4,-28,81,0.00034,1865
6,4,-28,84,0.00028,1850
6,4,-28,85,0.00036,1849
6,4,-27,37,0.00041,4068
6,4,-27,38,0.00063,3973
6,4,-27,40,0.00029,3789
6,4,-27,42,0.00055,3613
6,4,-27,43,0.0006,3528
6,4,-27,44,0.00027,3445
6,4,-27,45,0.00036,3364
6,4,-27,46,0.0004,3285
6,4,-27,47,0.00087,3208
6,4,-27,48,0.00049,3133
6,4,-27,49,0.00059,3060
6,4,-27,50,0.00067,2989
6,4,-27,51,0.00039,2920
6,4,-27,52,0.00032,2853
6,4,-27,53,0.00031,2788
6,4,-27,54,0.00061,2725
6,4,-27,55,0.00051,2664
6,4,-27,56,0.00034,2605
6,4,-27,57,0.00032,2548
6,4,-27,61,0.00034,2340
6,4,-27,67,0.00033,2088
6,4,-27,69,0.00041,2020
6,4,-27,70,0.00061,1989
6,4,-27,73,0.00044,1908
6,4,-27,74,0.00054,1885
6,4,-27,75,0.00055,1864
6,4,-27,76,0.00025,1845
6,4,-27,80,0.00028,1789
6,4,-27,85,0.00028,1764
6,4,-26,35,0.00036,4181
6,4,-26,38,0.00034,3890
6,4,-26,39,0.00028,3797
6,4,-26,40,0.0003,3706
6,4,-26,41,0.00038,3617
6,4,-26,42,0.00026,3530
6,4,-26,47,0.00036,3125
6,4,-26,48,0.00107,3050
6,4,-26,49,0.00067,2977
6,4,-26,50,0.00076,2906
6,4,-26,51,0.00099,2837
6,4,-26,52,0.00068,2770
6,4,-26,53,0.00046,2705
6,4,-26,54,0.00041,2642
6,4,-26,56,0.00049,2522
6,4,-26,57,0.00033,2465
6,4,-26,58,0.00033,2410
6,4,-26,59,0.0004,2357
6,4,-26,60,0.00032,2306
6,4,-26,62,0.00029,2210
6,4,-26,68,0.00036,1970
6,4,-26,70,0.00042,1906
6,4,-26,71,0.00037,1877
6,4,-26,72,0.00032,1850
6,4,-26,73,0.00027,1825
6,4,-26,75,0.00033,1781
6,4,-26,78,0.00026,1730
6,4,-26,79,0.00031,1717
6,4,-26,83,0.00029,1685
6,4,-26,84,0.00042,1682
6,4,-26,85,0.00026,1681
6,4,-26,89,0.00026,1697
6,4,-25,36,0.00053,4001
6,4,-25,37,0.00029,3904
6,4,-25,38,0.00056,3809
6,4,-25,39,0.00047,3716
6,4,-25,40,0.00041,3625
6,4,-25,41,0.00027,3536
6,4,-25,48,0.00043,2969
6,4,-25,49,0.00091,2896
6,4,-25,50,0.0006,2825
6,4,-25,51,0.00064,2756
6,4,-25,52,0.00041,2689
6,4,-25,53,0.00053,2624
6,4,-25,54,0.00026,2561
6,4,-25,58,0.00093,2329
6,4,-25,59,0.00047,2276
6,4,-25,60,0.00026,2225
6,4,-25,61,0.00047,2176
6,4,-25,65,0.00032,2000
6,4,-25,67,0.0003,1924
6,4,-25,68,0.00035,1889
6,4,-25,69,0.00031,1856
6,4,-25,70,0.00051,1825
6,4,-25,71,0.00033,1796
6,4,-25,73,0.00037,1744
6,4,-25,75,0.00039,1700
6,4,-25,76,0.00026,1681
6,4,-25,82,0.00032,1609
6,4,-25,85,0.00038,1600
6,4,-25,90,0.00033,1625
6,4,-25,91,0.00057,1636
6,4,-24,38,0.00027,3730
6,4,-24,39,0.00075,3637
6,4,-24,40,0.00041,3546
6,4,-24,41,0.00031,3457
6,4,-24,48,0.00038,2890
6,4,-24,49,0.00126,2817
6,4,-24,50,0.00056,2746
6,4,-24,51,0.00035,2677
6,4,-24,52,0.00061,2610
6,4,-24,53,0.00027,2545
6,4,-24,54,0.00032,2482
6,4,-24,58,0.00053,2250
6,4,-24,59,0.00086,2197
6,4,-24,60,0.00028,2146
6,4,-24,63,0.00032,2005
6,4,-24,70,0.00027,1746
6,4,-24,72,0.00043,1690
6,4,-24,73,0.00041,1665
6,4,-24,74,0.0006,1642
6,4,-24,75,0.00065,1621
6,4,-24,76,0.00053,1602
6,4,-24,82,0.00034,1530
6,4,-24,88,0.00027,1530
6,4,-24,91,0.0003,1557
6,4,-23,38,0.00029,3653
6,4,-23,39,0.0005,3560
6,4,-23,40,0.00072,3469
6,4,-23,41,0.00063,3380
6,4,-23,48,0.00039,2813
6,4,-23,49,0.00049,2740
6,4,-23,50,0.00051,2669
6,4,-23,51,0.00043,2600
6,4,-23,52,0.00048,2533
6,4,-23,57,0.00028,2228
6,4,-23,58,0.00048,2173
6,4,-23,59,0.00044,2120
6,4,-23,61,0.00064,2020
6,4,-23,62,0.00029,1973
6,4,-23,63,0.00078,1928
6,4,-23,64,0.00038,1885
6,4,-23,65,0.0003,1844
6,4,-23,66,0.00029,1805
6,4,-23,67,0.00027,1768
6,4,-23,68,0.00029,1733
6,4,-23,71,0.0003,1640
6,4,-23,72,0.00028,1613
6,4,-23,73,0.00028,1588
6,4,-23,82,0.00038,1453
6,4,-23,90,0.00028,1469
6,4,-22,41,0.00033,3305
6,4,-22,42,0.00033,3218
6,4,-22,48,0.00026,2738
6,4,-22,49,0.00052,2665
6,4,-22,50,0.00031,2594
6,4,-22,51,0.00056,2525
6,4,-22,52,0.00026,2458
6,4,-22,53,0.00055,2393
6,4,-22,57,0.0003,2153
6,4,-22,59,0.00037,2045
6,4,-22,60,0.0004,1994
6,4,-22,61,0.00036,1945
6,4,-22,62,0.00033,1898
6,4,-22,63,0.00032,1853
6,4,-22,64,0.00028,1810
6,4,-22,65,0.00038,1769
6,4,-22,66,0.00035,1730
6,4,-22,70,0.00032,1594
6,4,-22,73,0.0003,1513
6,4,-22,79,0.00031,1405
6,4,-22,80,0.00035,1394
6,4,-21,34,0.00027,3897
6,4,-21,35,0.00044,3796
6,4,-21,49,0.0003,2592
6,4,-21,50,0.00037,2521
6,4,-21,51,0.00025,2452
6,4,-21,52,0.00027,2385
6,4,-21,53,0.00042,2320
6,4,-21,54,0.00044,2257
6,4,-21,55,0.00031,2196
6,4,-21,58,0.00052,2025
6,4,-21,59,0.00042,1972
6,4,-21,60,0.00032,1921
6,4,-21,63,0.00034,1780
6,4,-21,64,0.00044,1737
6,4,-21,65,0.0003,1696
6,4,-21,67,0.00028,1620
6,4,-21,76,0.00026,1377
6,4,-21,77,0.0004,1360
6,4,-21,84,0.0003,1297
6,4,-20,35,0.00039,3725
6,4,-20,36,0.00026,3626
6,4,-20,38,0.00031,3434
6,4,-20,39,0.00028,3341
6,4,-20,41,0.00028,3161
6,4,-20,49,0.0003,2521
6,4,-20,50,0.00034,2450
6,4,-20,51,0.00027,2381
6,4,-20,57,0.00033,2009
6,4,-20,63,0.00029,1709
6,4,-20,74,0.00026,1346
6,4,-20,75,0.00033,1325
6,4,-20,76,0.00028,1306
6,4,-20,77,0.00039,1289
6,4,-20,79,0.00049,1261
6,4,-19,39,0.00036,3272
6,4,-19,41,0.00027,3092
6,4,-19,51,0.00028,2312
6,4,-19,52,0.00026,2245
6,4,-19,53,0.00025,2180
6,4,-19,54,0.00028,2117
6,4,-19,65,0.00028,1556
6,4,-19,76,0.0004,1237
6,4,-19,81,0.00028,1172
6,4,-19,86,0.00036,1157
6,4,-18,41,0.00032,3025
6,4,-18,49,0.00042,2385
6,4,-18,50,0.00029,2314
6,4,-18,71,0.00031,1285
6,4,-18,74,0.00031,1210
6,4,-18,99,0.00026,1285
6,4,-17,49,0.00068,2320
6,4,-17,50,0.0005,2249
6,4,-17,55,0.00031,1924
6,4,-17,108,0.00028,1553
6,4,-16,50,0.00026,2186
6,4,-16,56,0.00033,1802
6,4,-16,105,0.00026,1361
6,4,-16,106,0.00027,1402
6,4,-15,44,0.00033,2581
6,4,-15,45,0.00033,2500
6,4,-15,46,0.00028,2421
6,4,-15,97,0.00027,1044
6,4,-15,100,0.00078,1125
6,4,-15,101,0.00108,1156
6,4,-15,102,0.00027,1189
6,4,-15,104,0.0003,1261
6,4,-14,44,0.0005,2522
6,4,-14,45,0.00055,2441
6,4,-14,97,0.00049,985
6,4,-14,104,0.00113,1202
6,4,-14,106,0.00026,1282
6,4,-13,44,0.00026,2465
6,4,-13,46,0.00027,2305
6,4,-13,47,0.00034,2228
6,4,-13,85,0.00029,784
6,4,-13,86,0.0005,785
6,4,-13,87,0.00042,788
6,4,-13,88,0.00033,793
6,4,-13,91,0.00027,820
6,4,-13,93,0.00026,848
6,4,-13,96,0.00026,905
6,4,-13,97,0.0004,928
6,4,-13,98,0.00027,953
6,4,-13,99,0.00043,980
6,4,-13,101,0.00032,1040
6,4,-13,104,0.00064,1145
6,4,-12,46,0.00027,2250
6,4,-12,47,0.00042,2173
6,4,-12,88,0.0004,738
6,4,-12,89,0.00047,745
6,4,-12,90,0.00044,754
6,4,-12,91,0.0003,765
6,4,-12,92,0.00077,778
6,4,-12,93,0.0005,793
6,4,-12,94,0.00071,810
6,4,-12,95,0.00056,829
6,4,-12,96,0.00031,850
6,4,-12,97,0.00029,873
6,4,-12,98,0.00043,898
6,4,-12,99,0.00065,925
6,4,-12,100,0.00026,954
6,4,-12,101,0.00039,985
6,4,-12,102,0.00026,1018
6,4,-12,106,0.00035,1170
6,4,-12,107,0.00045,1213
6,4,-11,41,0.00032,2612
6,4,-11,93,0.0003,740
6,4,-11,94,0.00026,757
6,4,-11,95,0.00045,776
6,4,-11,98,0.00028,845
6,4,-11,99,0.00041,872
6,4,-11,101,0.00049,932
6,4,-11,102,0.00028,965
6,4,-11,103,0.00033,1000
6,4,-11,105,0.00054,1076
6,4,-11,108,0.00043,1205
6,4,-10,40,0.00027,2650
6,4,-10,96,0.00053,746
6,4,-10,97,0.00074,769
6,4,-10,98,0.00072,794
6,4,-10,100,0.00051,850
6,4,-10,101,0.00056,881
6,4,-10,102,0.00042,914
6,4,-10,103,0.00032,949
6,4,-10,110,0.00032,1250
6,4,-10,111,0.00035,1301
6,4,-9,47,0.00031,2020
6,4,-9,54,0.00045,1537
6,4,-9,55,0.00062,1476
6,4,-9,96,0.00033,697
6,4,-9,97,0.00087,720
6,4,-9,99,0.00084,772
6,4,-9,102,0.00037,865
6,4,-9,103,0.00037,900
6,4,-9,106,0.00047,1017
6,4,-8,42,0.00051,2378
6,4,-8,44,0.00032,2210
6,4,-8,53,0.00043,1553
6,4,-8,54,0.00027,1490
6,4,-8,55,0.00038,1429
6,4,-8,92,0.00025,578
6,4,-8,97,0.00089,673
6,4,-8,98,0.00046,698
6,4,-8,99,0.0003,725
6,4,-8,101,0.00028,785
6,4,-8,102,0.00072,818
6,4,-7,42,0.0005,2333
6,4,-7,43,0.00036,2248
6,4,-7,44,0.00033,2165
6,4,-7,96,0.00028,605
6,4,-7,97,0.00032,628
6,4,-7,98,0.00066,653
6,4,-7,99,0.00029,680
6,4,-7,101,0.00034,740
6,4,-7,102,0.00116,773
6,4,-7,103,0.00056,808
6,4,-7,104,0.00051,845
6,4,-7,105,0.0004,884
6,4,-6,42,0.00053,2290
6,4,-6,55,0.00026,1341
6,4,-6,96,0.0003,562
6,4,-6,98,0.00048,610
6,4,-6,99,0.00046,637
6,4,-6,100,0.00052,666
6,4,-6,101,0.00047,697
6,4,-6,102,0.00041,730
6,4,-6,103,0.00033,765
6,4,-5,41,0.00028,2336
6,4,-5,45,0.00029,2000
6,4,-5,88,0.0003,409
6,4,-5,92,0.0003,449
6,4,-5,93,0.00033,464
6,4,-5,94,0.00041,481
6,4,-5,95,0.00028,500
6,4,-5,97,0.00052,544
6,4,-5,98,0.00073,569
6,4,-5,99,0.00047,596
6,4,-5,100,0.00051,625
6,4,-5,101,0.00036,656
6,4,-5,102,0.00033,689
6,4,-4,89,0.00038,377
6,4,-4,90,0.0003,386
